Active,ServerName,DatabaseName,FilePath,CreateSchema,ObjectType,SchemaAuth,SchemaName,ObjectName,DropIfExists,Variables,FileName
0,"APS,17001",CCABI_STAGE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_Daily_Aggregate_AU_Stage,1,,Billing_Daily_Aggregate_AU_Stage.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Customer_Sales_Hierarchy_History_Enriched,1,,Customer_Sales_Hierarchy_History_Enriched.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Customer_Hierarchy_History_Enriched,1,,Customer_Hierarchy_History_Enriched.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Customer_Sales_Area_Attributes_Enriched_History,1,,Customer_Sales_Area_Attributes_Enriched_History.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Customer_Attributes_Enriched_History,1,,Customer_Attributes_Enriched_History.dsql
0,"APS,17001",CCABI_STAGE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,etlLoadHistory,1,,etlLoadHistory.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,FI_AI_Inbound_V2NC_Aggregate,1,,FI_AI_Inbound_V2NC_Aggregate.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_Monthly_Sales_Report_AU,1,,Billing_Monthly_Sales_Report_AU.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Material_Valuation_Prices,1,,SAP_Material_Valuation_Prices.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_Monthly_AU,1,,Billing_Monthly_AU.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_Daily_Aggregate_AU,1,,Billing_Daily_Aggregate_AU.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Delivery_Items,1,,SAP_Delivery_Items.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_COPA_Top_Downs,1,,SAP_COPA_Top_Downs.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions.dsql
1,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2012.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2013H1.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2013H2.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2014H1.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2014H2.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2015H1.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2015H2.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2016H1.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2016H2.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2017H1.dsql
0,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2017H2.dsql
1,"APS,17001",CCABI_DATAMART,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,Billing_COPA_Merged,1,,Billing_COPA_Merged_2018.dsql
1,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2012.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2013H1.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2013H2.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2014H1.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2014H2.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2015H1.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2015H2.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2016H1.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2016H2.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2017H1.dsql
0,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2017H2.dsql
1,"APS,17001",CCABI_WAREHOUSE,C:\POC\APS_EXPORT_SCRIPTS,0,TABLE,,dbo,SAP_Billing_Conditions,1,,SAP_Billing_Conditions_2018.dsql
